Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;InterPupillaryDistanceInMM;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;RightEyeStatus;RightEyeForward;RightEyePosition;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;FocusDistance;FocusStability;Hand;Hand Status;OBJ Position;TAR position
797552;1005149419751707486;63851299096892;(-0.151, 1.335, -0.104);(-0.050, -0.064, -0.003, 0.997);VALID;(-0.468, 0.149, 0.871);(-0.151, 1.335, -10.104);67.775;VALID;(-0.337, 0.057, 0.940);(-0.032, 0.000, 0.000);0.429;5.568;12.971;VALID;(-0.369, 0.056, 0.928);(0.032, 0.000, 0.000);0.418;5.251;12.548;2;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797553;1005149419756708922;63851299096892;(-0.151, 1.335, -0.104);(-0.050, -0.064, -0.003, 0.997);VALID;(-0.462, 0.149, 0.874);(-0.151, 1.335, -10.104);67.775;VALID;(-0.331, 0.057, 0.942);(-0.032, 0.000, 0.000);0.429;5.568;12.971;VALID;(-0.364, 0.056, 0.930);(0.032, 0.000, 0.000);0.422;5.290;12.548;2;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797554;1005149419761710354;63851299096892;(-0.151, 1.335, -0.104);(-0.050, -0.064, -0.003, 0.997);VALID;(-0.456, 0.150, 0.877);(-0.151, 1.335, -10.104);67.775;VALID;(-0.323, 0.057, 0.945);(-0.032, 0.000, 0.000);0.429;5.567;12.971;VALID;(-0.358, 0.057, 0.932);(0.032, 0.000, 0.000);0.421;5.289;12.548;2;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797555;1005149419766711782;63851299096892;(-0.151, 1.335, -0.104);(-0.050, -0.064, -0.003, 0.997);VALID;(-0.449, 0.150, 0.881);(-0.151, 1.335, -10.104);67.775;VALID;(-0.315, 0.058, 0.947);(-0.032, 0.000, 0.000);0.429;5.565;12.971;VALID;(-0.352, 0.057, 0.934);(0.032, 0.000, 0.000);0.421;5.286;12.548;2;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797556;1005149419771713204;63851299096892;(-0.151, 1.335, -0.104);(-0.050, -0.064, -0.003, 0.997);VALID;(-0.443, 0.151, 0.884);(-0.151, 1.335, -10.104);67.775;VALID;(-0.309, 0.058, 0.949);(-0.032, 0.000, 0.000);0.429;5.564;12.971;VALID;(-0.345, 0.057, 0.937);(0.032, 0.000, 0.000);0.420;5.266;12.548;2;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797557;1005149419776714622;63851299096908;(-0.153, 1.335, -0.104);(-0.048, -0.078, -0.003, 0.996);VALID;(-0.465, 0.149, 0.873);(-0.153, 1.335, -10.104);67.775;VALID;(-0.305, 0.058, 0.951);(-0.032, 0.000, 0.000);0.429;5.558;12.971;VALID;(-0.342, 0.058, 0.938);(0.032, 0.000, 0.000);0.421;5.288;12.548;2;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797558;1005149419781716035;63851299096908;(-0.153, 1.335, -0.104);(-0.048, -0.078, -0.003, 0.996);VALID;(-0.462, 0.150, 0.874);(-0.153, 1.335, -10.104);67.775;VALID;(-0.300, 0.059, 0.952);(-0.032, 0.000, 0.000);0.428;5.552;12.971;VALID;(-0.339, 0.058, 0.939);(0.032, 0.000, 0.000);0.422;5.298;12.548;2;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797559;1005149419786717444;63851299096908;(-0.153, 1.335, -0.104);(-0.048, -0.078, -0.003, 0.996);VALID;(-0.457, 0.150, 0.877);(-0.153, 1.335, -10.104);67.775;VALID;(-0.296, 0.059, 0.953);(-0.032, 0.000, 0.000);0.428;5.551;12.971;VALID;(-0.334, 0.058, 0.941);(0.032, 0.000, 0.000);0.422;5.291;12.548;2;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797560;1005149419791718848;63851299096929;(-0.156, 1.335, -0.104);(-0.048, -0.091, -0.004, 0.995);VALID;(-0.477, 0.149, 0.866);(-0.156, 1.335, -10.104);67.775;VALID;(-0.291, 0.060, 0.955);(-0.032, 0.000, 0.000);0.428;5.553;12.971;VALID;(-0.330, 0.059, 0.942);(0.032, 0.000, 0.000);0.422;5.299;12.548;2;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797561;1005149419796720246;63851299096929;(-0.156, 1.335, -0.104);(-0.048, -0.091, -0.004, 0.995);VALID;(-0.472, 0.150, 0.869);(-0.156, 1.335, -10.104);67.775;VALID;(-0.286, 0.060, 0.956);(-0.032, 0.000, 0.000);0.428;5.554;12.971;VALID;(-0.326, 0.060, 0.943);(0.032, 0.000, 0.000);0.422;5.300;12.548;2;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797562;1005149419801725100;63851299096929;(-0.156, 1.335, -0.104);(-0.048, -0.091, -0.004, 0.995);VALID;(-0.468, 0.150, 0.871);(-0.156, 1.335, -10.104);67.775;VALID;(-0.281, 0.061, 0.958);(-0.032, 0.000, 0.000);0.429;5.560;12.971;VALID;(-0.322, 0.060, 0.945);(0.032, 0.000, 0.000);0.423;5.306;12.548;2;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797563;1005149419806729937;63851299096929;(-0.156, 1.335, -0.104);(-0.048, -0.091, -0.004, 0.995);VALID;(-0.463, 0.151, 0.874);(-0.156, 1.335, -10.104);67.775;VALID;(-0.275, 0.061, 0.960);(-0.032, 0.000, 0.000);0.429;5.563;12.971;VALID;(-0.317, 0.060, 0.947);(0.032, 0.000, 0.000);0.423;5.302;12.548;2;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797564;1005149419811731323;63851299096951;(-0.158, 1.334, -0.105);(-0.047, -0.104, -0.004, 0.993);VALID;(-0.480, 0.150, 0.864);(-0.158, 1.334, -10.105);67.775;VALID;(-0.269, 0.061, 0.961);(-0.032, 0.000, 0.000);0.429;5.567;12.971;VALID;(-0.311, 0.060, 0.948);(0.032, 0.000, 0.000);0.422;5.295;12.548;2;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797565;1005149419816732705;63851299096951;(-0.158, 1.334, -0.105);(-0.047, -0.104, -0.004, 0.993);VALID;(-0.475, 0.151, 0.867);(-0.158, 1.334, -10.105);67.775;VALID;(-0.263, 0.062, 0.963);(-0.032, 0.000, 0.000);0.429;5.570;12.971;VALID;(-0.306, 0.061, 0.950);(0.032, 0.000, 0.000);0.422;5.295;12.548;2;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797566;1005149419821734082;63851299096951;(-0.158, 1.334, -0.105);(-0.047, -0.104, -0.004, 0.993);VALID;(-0.470, 0.151, 0.870);(-0.158, 1.334, -10.105);67.775;VALID;(-0.256, 0.062, 0.965);(-0.032, 0.000, 0.000);0.429;5.571;12.971;VALID;(-0.301, 0.061, 0.952);(0.032, 0.000, 0.000);0.422;5.293;12.548;2;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797567;1005149419826735453;63851299096951;(-0.158, 1.334, -0.105);(-0.047, -0.104, -0.004, 0.993);VALID;(-0.465, 0.152, 0.872);(-0.158, 1.334, -10.105);67.775;VALID;(-0.250, 0.063, 0.966);(-0.032, 0.000, 0.000);0.429;5.571;12.971;VALID;(-0.296, 0.062, 0.953);(0.032, 0.000, 0.000);0.422;5.289;12.548;2;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797568;1005149419831736818;63851299096973;(-0.160, 1.334, -0.105);(-0.046, -0.116, -0.004, 0.992);VALID;(-0.481, 0.152, 0.863);(-0.160, 1.334, -10.105);67.775;VALID;(-0.245, 0.063, 0.968);(-0.032, 0.000, 0.000);0.429;5.571;12.971;VALID;(-0.290, 0.062, 0.955);(0.032, 0.000, 0.000);0.422;5.289;12.548;2;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797569;1005149419836738176;63851299096973;(-0.160, 1.334, -0.105);(-0.046, -0.116, -0.004, 0.992);VALID;(-0.475, 0.152, 0.867);(-0.160, 1.334, -10.105);67.775;VALID;(-0.238, 0.064, 0.969);(-0.032, 0.000, 0.000);0.429;5.571;12.971;VALID;(-0.284, 0.063, 0.957);(0.032, 0.000, 0.000);0.422;5.289;12.548;2;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797570;1005149419841739559;63851299096973;(-0.160, 1.334, -0.105);(-0.046, -0.116, -0.004, 0.992);VALID;(-0.470, 0.153, 0.869);(-0.160, 1.334, -10.105);67.775;VALID;(-0.232, 0.064, 0.971);(-0.032, 0.000, 0.000);0.429;5.568;12.971;VALID;(-0.278, 0.063, 0.958);(0.032, 0.000, 0.000);0.422;5.290;12.548;2;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797571;1005149419846740937;63851299096973;(-0.160, 1.334, -0.105);(-0.046, -0.116, -0.004, 0.992);VALID;(-0.465, 0.154, 0.872);(-0.160, 1.334, -10.105);67.775;VALID;(-0.227, 0.065, 0.972);(-0.032, 0.000, 0.000);0.429;5.568;12.971;VALID;(-0.273, 0.064, 0.960);(0.032, 0.000, 0.000);0.422;5.293;12.548;2;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797572;1005149419851742311;63851299096973;(-0.160, 1.334, -0.105);(-0.046, -0.116, -0.004, 0.992);VALID;(-0.460, 0.154, 0.874);(-0.160, 1.334, -10.105);67.775;VALID;(-0.223, 0.065, 0.973);(-0.032, 0.000, 0.000);0.430;5.573;12.971;VALID;(-0.266, 0.065, 0.962);(0.032, 0.000, 0.000);0.422;5.294;12.548;2;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797573;1005149419856743678;63851299096996;(-0.162, 1.334, -0.105);(-0.046, -0.128, -0.004, 0.991);VALID;(-0.477, 0.154, 0.866);(-0.162, 1.334, -10.105);67.775;VALID;(-0.218, 0.066, 0.974);(-0.032, 0.000, 0.000);0.430;5.573;12.971;VALID;(-0.261, 0.065, 0.963);(0.032, 0.000, 0.000);0.422;5.293;12.548;2;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797574;1005149419861745040;63851299096996;(-0.162, 1.334, -0.105);(-0.046, -0.128, -0.004, 0.991);VALID;(-0.473, 0.154, 0.868);(-0.162, 1.334, -10.105);67.775;VALID;(-0.214, 0.066, 0.974);(-0.032, 0.000, 0.000);0.430;5.573;12.971;VALID;(-0.256, 0.065, 0.965);(0.032, 0.000, 0.000);0.421;5.286;12.548;2;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797575;1005149419866746397;63851299096996;(-0.162, 1.334, -0.105);(-0.046, -0.128, -0.004, 0.991);VALID;(-0.468, 0.154, 0.870);(-0.162, 1.334, -10.105);67.775;VALID;(-0.209, 0.066, 0.976);(-0.032, 0.000, 0.000);0.430;5.572;12.971;VALID;(-0.250, 0.066, 0.966);(0.032, 0.000, 0.000);0.421;5.280;12.548;2;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797576;1005149419871747750;63851299096996;(-0.162, 1.334, -0.105);(-0.046, -0.128, -0.004, 0.991);VALID;(-0.463, 0.155, 0.873);(-0.162, 1.334, -10.105);67.775;VALID;(-0.204, 0.066, 0.977);(-0.032, 0.000, 0.000);0.429;5.567;12.971;VALID;(-0.245, 0.066, 0.967);(0.032, 0.000, 0.000);0.420;5.276;12.548;2;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797577;1005149419876749099;63851299097019;(-0.164, 1.334, -0.106);(-0.045, -0.140, -0.004, 0.989);VALID;(-0.480, 0.153, 0.864);(-0.164, 1.334, -10.106);67.775;VALID;(-0.200, 0.066, 0.978);(-0.032, 0.000, 0.000);0.429;5.562;12.971;VALID;(-0.240, 0.066, 0.968);(0.032, 0.000, 0.000);0.420;5.273;12.548;2;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797578;1005149419881750442;63851299097019;(-0.164, 1.334, -0.106);(-0.045, -0.140, -0.004, 0.989);VALID;(-0.476, 0.153, 0.866);(-0.164, 1.334, -10.106);67.775;VALID;(-0.195, 0.066, 0.979);(-0.032, 0.000, 0.000);0.428;5.554;12.971;VALID;(-0.237, 0.065, 0.969);(0.032, 0.000, 0.000);0.420;5.270;12.548;2;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797579;1005149419886751781;63851299097019;(-0.164, 1.334, -0.106);(-0.045, -0.140, -0.004, 0.989);VALID;(-0.471, 0.153, 0.869);(-0.164, 1.334, -10.106);67.775;VALID;(-0.189, 0.066, 0.980);(-0.032, 0.000, 0.000);0.428;5.549;12.971;VALID;(-0.232, 0.065, 0.971);(0.032, 0.000, 0.000);0.419;5.260;12.548;2;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797580;1005149419891753115;63851299097019;(-0.164, 1.334, -0.106);(-0.045, -0.140, -0.004, 0.989);VALID;(-0.466, 0.153, 0.872);(-0.164, 1.334, -10.106);67.775;VALID;(-0.183, 0.065, 0.981);(-0.032, 0.000, 0.000);0.427;5.545;12.971;VALID;(-0.227, 0.065, 0.972);(0.032, 0.000, 0.000);0.419;5.258;12.548;2;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797581;1005149419896757904;63851299097019;(-0.164, 1.334, -0.106);(-0.045, -0.140, -0.004, 0.989);VALID;(-0.461, 0.152, 0.874);(-0.164, 1.334, -10.106);67.775;VALID;(-0.178, 0.065, 0.982);(-0.032, 0.000, 0.000);0.427;5.544;12.971;VALID;(-0.222, 0.064, 0.973);(0.032, 0.000, 0.000);0.419;5.256;12.548;2;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797582;1005149419901762677;63851299097047;(-0.166, 1.334, -0.106);(-0.044, -0.151, -0.004, 0.987);VALID;(-0.477, 0.150, 0.866);(-0.166, 1.334, -10.106);67.775;VALID;(-0.174, 0.065, 0.983);(-0.032, 0.000, 0.000);0.427;5.542;12.971;VALID;(-0.217, 0.064, 0.974);(0.032, 0.000, 0.000);0.419;5.257;12.548;2;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797583;1005149419906764027;63851299097047;(-0.166, 1.334, -0.106);(-0.044, -0.151, -0.004, 0.987);VALID;(-0.473, 0.151, 0.868);(-0.166, 1.334, -10.106);67.775;VALID;(-0.169, 0.065, 0.984);(-0.032, 0.000, 0.000);0.427;5.541;12.971;VALID;(-0.212, 0.064, 0.975);(0.032, 0.000, 0.000);0.419;5.256;12.548;2;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797584;1005149419911765398;63851299097047;(-0.166, 1.334, -0.106);(-0.044, -0.151, -0.004, 0.987);VALID;(-0.468, 0.151, 0.871);(-0.166, 1.334, -10.106);67.775;VALID;(-0.163, 0.065, 0.984);(-0.032, 0.000, 0.000);0.427;5.540;12.971;VALID;(-0.208, 0.064, 0.976);(0.032, 0.000, 0.000);0.419;5.256;12.548;2;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797585;1005149419916766762;63851299097047;(-0.166, 1.334, -0.106);(-0.044, -0.151, -0.004, 0.987);VALID;(-0.464, 0.151, 0.873);(-0.166, 1.334, -10.106);67.775;VALID;(-0.158, 0.065, 0.985);(-0.032, 0.000, 0.000);0.427;5.535;12.971;VALID;(-0.204, 0.064, 0.977);(0.032, 0.000, 0.000);0.419;5.256;12.548;2;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797586;1005149419921768123;63851299097047;(-0.166, 1.334, -0.106);(-0.044, -0.151, -0.004, 0.987);VALID;(-0.460, 0.151, 0.875);(-0.166, 1.334, -10.106);67.775;VALID;(-0.152, 0.065, 0.986);(-0.032, 0.000, 0.000);0.427;5.532;12.971;VALID;(-0.201, 0.064, 0.978);(0.032, 0.000, 0.000);0.419;5.256;12.548;2;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797587;1005149419926769481;63851299097047;(-0.166, 1.334, -0.106);(-0.044, -0.151, -0.004, 0.987);VALID;(-0.456, 0.151, 0.877);(-0.166, 1.334, -10.106);67.775;VALID;(-0.148, 0.065, 0.987);(-0.032, 0.000, 0.000);0.426;5.529;12.971;VALID;(-0.196, 0.064, 0.978);(0.032, 0.000, 0.000);0.419;5.256;12.548;2;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797588;1005149419931770836;63851299097072;(-0.168, 1.334, -0.107);(-0.043, -0.162, -0.003, 0.986);VALID;(-0.471, 0.149, 0.869);(-0.168, 1.334, -10.107);67.775;VALID;(-0.143, 0.065, 0.988);(-0.032, 0.000, 0.000);0.426;5.528;12.971;VALID;(-0.191, 0.065, 0.979);(0.032, 0.000, 0.000);0.418;5.249;12.548;2;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797589;1005149419936772189;63851299097072;(-0.168, 1.334, -0.107);(-0.043, -0.162, -0.003, 0.986);VALID;(-0.466, 0.149, 0.872);(-0.168, 1.334, -10.107);67.775;VALID;(-0.138, 0.065, 0.988);(-0.032, 0.000, 0.000);0.426;5.526;12.971;VALID;(-0.186, 0.065, 0.980);(0.032, 0.000, 0.000);0.418;5.247;12.548;2;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797590;1005149419941773512;63851299097072;(-0.168, 1.334, -0.107);(-0.043, -0.162, -0.003, 0.986);VALID;(-0.463, 0.149, 0.874);(-0.168, 1.334, -10.107);67.775;VALID;(-0.134, 0.066, 0.989);(-0.032, 0.000, 0.000);0.426;5.519;12.971;VALID;(-0.183, 0.065, 0.981);(0.032, 0.000, 0.000);0.418;5.242;12.548;2;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797591;1005149419946774832;63851299097072;(-0.168, 1.334, -0.107);(-0.043, -0.162, -0.003, 0.986);VALID;(-0.459, 0.150, 0.876);(-0.168, 1.334, -10.107);67.775;VALID;(-0.130, 0.066, 0.989);(-0.032, 0.000, 0.000);0.425;5.517;12.971;VALID;(-0.178, 0.065, 0.982);(0.032, 0.000, 0.000);0.417;5.231;12.548;2;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797592;1005149419951776150;63851299097072;(-0.168, 1.334, -0.107);(-0.043, -0.162, -0.003, 0.986);VALID;(-0.455, 0.150, 0.878);(-0.168, 1.334, -10.107);67.775;VALID;(-0.125, 0.066, 0.990);(-0.032, 0.000, 0.000);0.425;5.514;12.971;VALID;(-0.174, 0.066, 0.983);(0.032, 0.000, 0.000);0.416;5.216;12.548;2;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797593;1005149419956777464;63851299097099;(-0.170, 1.333, -0.107);(-0.042, -0.171, -0.002, 0.984);VALID;(-0.468, 0.148, 0.871);(-0.170, 1.333, -10.107);67.775;VALID;(-0.120, 0.067, 0.991);(-0.032, 0.000, 0.000);0.425;5.513;12.971;VALID;(-0.170, 0.066, 0.983);(0.032, 0.000, 0.000);0.415;5.206;12.548;2;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797594;1005149419961778774;63851299097099;(-0.170, 1.333, -0.107);(-0.042, -0.171, -0.002, 0.984);VALID;(-0.464, 0.148, 0.873);(-0.170, 1.333, -10.107);67.775;VALID;(-0.116, 0.067, 0.991);(-0.032, 0.000, 0.000);0.425;5.513;12.971;VALID;(-0.167, 0.067, 0.984);(0.032, 0.000, 0.000);0.415;5.203;12.548;2;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797595;1005149419966780081;63851299097099;(-0.170, 1.333, -0.107);(-0.042, -0.171, -0.002, 0.984);VALID;(-0.461, 0.149, 0.875);(-0.170, 1.333, -10.107);67.775;VALID;(-0.112, 0.068, 0.991);(-0.032, 0.000, 0.000);0.425;5.512;12.971;VALID;(-0.163, 0.067, 0.984);(0.032, 0.000, 0.000);0.414;5.196;12.548;2;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797596;1005149419971781381;63851299097099;(-0.170, 1.333, -0.107);(-0.042, -0.171, -0.002, 0.984);VALID;(-0.457, 0.149, 0.877);(-0.170, 1.333, -10.107);67.775;VALID;(-0.109, 0.068, 0.992);(-0.032, 0.000, 0.000);0.425;5.508;12.971;VALID;(-0.159, 0.068, 0.985);(0.032, 0.000, 0.000);0.413;5.188;12.548;2;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797597;1005149419976782676;63851299097099;(-0.170, 1.333, -0.107);(-0.042, -0.171, -0.002, 0.984);VALID;(-0.454, 0.150, 0.878);(-0.170, 1.333, -10.107);67.775;VALID;(-0.104, 0.069, 0.992);(-0.032, 0.000, 0.000);0.424;5.504;12.971;VALID;(-0.155, 0.068, 0.986);(0.032, 0.000, 0.000);0.413;5.186;12.548;2;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797598;1005149419981783967;63851299097126;(-0.171, 1.333, -0.108);(-0.041, -0.179, -0.001, 0.983);VALID;(-0.464, 0.147, 0.873);(-0.171, 1.333, -10.108);67.775;VALID;(-0.101, 0.069, 0.992);(-0.032, 0.000, 0.000);0.424;5.499;12.971;VALID;(-0.150, 0.069, 0.986);(0.032, 0.000, 0.000);0.413;5.185;12.548;2;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797599;1005149419986785254;63851299097126;(-0.171, 1.333, -0.108);(-0.041, -0.179, -0.001, 0.983);VALID;(-0.462, 0.148, 0.875);(-0.171, 1.333, -10.108);67.775;VALID;(-0.098, 0.070, 0.993);(-0.032, 0.000, 0.000);0.423;5.489;12.971;VALID;(-0.147, 0.069, 0.987);(0.032, 0.000, 0.000);0.413;5.184;12.548;2;0.0337561;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797600;1005149419991789996;63851299097126;(-0.171, 1.333, -0.108);(-0.041, -0.179, -0.001, 0.983);VALID;(-0.459, 0.148, 0.876);(-0.171, 1.333, -10.108);67.775;VALID;(-0.095, 0.070, 0.993);(-0.032, 0.000, 0.000);0.423;5.480;12.971;VALID;(-0.144, 0.070, 0.987);(0.032, 0.000, 0.000);0.413;5.179;12.548;2;0.04929768;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797601;1005149419996794722;63851299097126;(-0.171, 1.333, -0.108);(-0.041, -0.179, -0.001, 0.983);VALID;(-0.456, 0.149, 0.877);(-0.171, 1.333, -10.108);67.775;VALID;(-0.092, 0.071, 0.993);(-0.032, 0.000, 0.000);0.422;5.471;12.971;VALID;(-0.141, 0.070, 0.987);(0.032, 0.000, 0.000);0.413;5.176;12.548;2;0.09749182;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797602;1005149420001795997;63851299097126;(-0.171, 1.333, -0.108);(-0.041, -0.179, -0.001, 0.983);VALID;(-0.454, 0.149, 0.879);(-0.171, 1.333, -10.108);67.775;VALID;(-0.089, 0.071, 0.993);(-0.032, 0.000, 0.000);0.421;5.464;12.971;VALID;(-0.139, 0.071, 0.988);(0.032, 0.000, 0.000);0.412;5.175;12.548;2;0.1435191;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797603;1005149420006797404;63851299097155;(-0.173, 1.333, -0.108);(-0.038, -0.186, 0.000, 0.982);VALID;(-0.465, 0.144, 0.874);(-0.173, 1.333, -10.108);67.775;VALID;(-0.087, 0.072, 0.994);(-0.032, 0.000, 0.000);0.421;5.455;12.971;VALID;(-0.136, 0.071, 0.988);(0.032, 0.000, 0.000);0.412;5.174;12.548;2;0.1630124;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797604;1005149420011798806;63851299097155;(-0.173, 1.333, -0.108);(-0.038, -0.186, 0.000, 0.982);VALID;(-0.462, 0.145, 0.875);(-0.173, 1.333, -10.108);67.775;VALID;(-0.083, 0.072, 0.994);(-0.032, 0.000, 0.000);0.420;5.449;12.971;VALID;(-0.133, 0.072, 0.989);(0.032, 0.000, 0.000);0.412;5.172;12.548;2;0.1738909;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797605;1005149420016800204;63851299097155;(-0.173, 1.333, -0.108);(-0.038, -0.186, 0.000, 0.982);VALID;(-0.459, 0.145, 0.877);(-0.173, 1.333, -10.108);67.775;VALID;(-0.079, 0.072, 0.994);(-0.032, 0.000, 0.000);0.420;5.446;12.971;VALID;(-0.130, 0.072, 0.989);(0.032, 0.000, 0.000);0.412;5.164;12.548;2;0.147989;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797606;1005149420021801597;63851299097155;(-0.173, 1.333, -0.108);(-0.038, -0.186, 0.000, 0.982);VALID;(-0.456, 0.146, 0.878);(-0.173, 1.333, -10.108);67.775;VALID;(-0.075, 0.073, 0.994);(-0.032, 0.000, 0.000);0.420;5.442;12.971;VALID;(-0.128, 0.073, 0.989);(0.032, 0.000, 0.000);0.411;5.159;12.548;1.226823;0.1682421;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797607;1005149420026802984;63851299097155;(-0.173, 1.333, -0.108);(-0.038, -0.186, 0.000, 0.982);VALID;(-0.453, 0.146, 0.879);(-0.173, 1.333, -10.108);67.775;VALID;(-0.072, 0.074, 0.995);(-0.032, 0.000, 0.000);0.419;5.438;12.971;VALID;(-0.125, 0.073, 0.989);(0.032, 0.000, 0.000);0.411;5.152;12.548;1.21351;0.223708;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797608;1005149420031804369;63851299097155;(-0.173, 1.333, -0.108);(-0.038, -0.186, 0.000, 0.982);VALID;(-0.451, 0.147, 0.880);(-0.173, 1.333, -10.108);67.775;VALID;(-0.068, 0.074, 0.995);(-0.032, 0.000, 0.000);0.419;5.432;12.971;VALID;(-0.123, 0.074, 0.990);(0.032, 0.000, 0.000);0.410;5.147;12.548;1.188756;0.26805;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
