Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;InterPupillaryDistanceInMM;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;RightEyeStatus;RightEyeForward;RightEyePosition;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;FocusDistance;FocusStability;Hand;Hand Status;OBJ Position;TAR position
628428;1005148573825367184;63851298250951;(-0.378, 1.304, -0.186);(0.054, 0.084, 0.117, 0.988);VALID;(0.159, 0.113, 0.981);(-0.378, 1.304, -10.186);66.950;VALID;(0.079, 0.198, 0.977);(-0.032, 0.000, 0.000);0.394;5.068;12.868;VALID;(-0.111, 0.197, 0.974);(0.032, 0.000, 0.000);0.357;4.676;13.110;0.3400991;0;(-0.37, 1.20, -9.80);(-0.19869, 0.06534, -0.19724, -0.95779);not using;not using
628429;1005148573830369422;63851298250951;(-0.378, 1.304, -0.186);(0.054, 0.084, 0.117, 0.988);VALID;(0.152, 0.109, 0.982);(-0.378, 1.304, -10.186);66.950;VALID;(0.070, 0.196, 0.978);(-0.032, 0.000, 0.000);0.394;5.072;12.868;VALID;(-0.119, 0.195, 0.974);(0.032, 0.000, 0.000);0.357;4.676;13.110;0.3419524;0;(-0.37, 1.20, -9.80);(-0.19869, 0.06534, -0.19724, -0.95779);not using;not using
628430;1005148573835371652;63851298250963;(-0.379, 1.304, -0.186);(0.055, 0.083, 0.118, 0.988);VALID;(0.143, 0.104, 0.984);(-0.379, 1.304, -10.186);66.950;VALID;(0.061, 0.194, 0.979);(-0.032, 0.000, 0.000);0.395;5.077;12.868;VALID;(-0.128, 0.192, 0.973);(0.032, 0.000, 0.000);0.357;4.676;13.110;0.3415245;0;(-0.38, 1.18, -9.80);(-0.19952, 0.06569, -0.23973, -0.94784);not using;not using
628431;1005148573840373873;63851298250963;(-0.379, 1.304, -0.186);(0.055, 0.083, 0.118, 0.988);VALID;(0.135, 0.099, 0.986);(-0.379, 1.304, -10.186);66.950;VALID;(0.052, 0.191, 0.980);(-0.032, 0.000, 0.000);0.395;5.076;12.868;VALID;(-0.136, 0.190, 0.972);(0.032, 0.000, 0.000);0.356;4.673;13.110;0.3435588;0;(-0.38, 1.18, -9.80);(-0.19952, 0.06569, -0.23973, -0.94784);not using;not using
628432;1005148573845376087;63851298250974;(-0.380, 1.304, -0.186);(0.055, 0.082, 0.119, 0.988);VALID;(0.127, 0.094, 0.987);(-0.380, 1.304, -10.186);66.950;VALID;(0.043, 0.189, 0.981);(-0.032, 0.000, 0.000);0.394;5.076;12.868;VALID;(-0.144, 0.187, 0.972);(0.032, 0.000, 0.000);0.356;4.673;13.110;0.3446242;0;(-0.38, 1.18, -9.80);(-0.19952, 0.06569, -0.23973, -0.94784);not using;not using
628433;1005148573850378292;63851298250974;(-0.380, 1.304, -0.186);(0.055, 0.082, 0.119, 0.988);VALID;(0.118, 0.089, 0.989);(-0.380, 1.304, -10.186);66.950;VALID;(0.032, 0.186, 0.982);(-0.032, 0.000, 0.000);0.394;5.074;12.868;VALID;(-0.152, 0.184, 0.971);(0.032, 0.000, 0.000);0.356;4.673;13.110;0.3501836;0;(-0.38, 1.18, -9.80);(-0.19952, 0.06569, -0.23973, -0.94784);not using;not using
628434;1005148573855380492;63851298250986;(-0.381, 1.304, -0.186);(0.055, 0.082, 0.120, 0.988);VALID;(0.109, 0.083, 0.991);(-0.381, 1.304, -10.186);66.950;VALID;(0.021, 0.183, 0.983);(-0.032, 0.000, 0.000);0.394;5.067;12.868;VALID;(-0.159, 0.181, 0.971);(0.032, 0.000, 0.000);0.356;4.671;13.110;0.3575203;0;(-0.38, 1.17, -9.80);(-0.20010, 0.07441, -0.27904, -0.93625);not using;not using
628435;1005148573860382684;63851298250986;(-0.381, 1.304, -0.186);(0.055, 0.082, 0.120, 0.988);VALID;(0.102, 0.078, 0.992);(-0.381, 1.304, -10.186);66.950;VALID;(0.011, 0.181, 0.984);(-0.032, 0.000, 0.000);0.393;5.059;12.868;VALID;(-0.166, 0.178, 0.970);(0.032, 0.000, 0.000);0.356;4.671;13.110;0.3624394;0;(-0.38, 1.17, -9.80);(-0.20010, 0.07441, -0.27904, -0.93625);not using;not using
628436;1005148573865384869;63851298250997;(-0.382, 1.303, -0.185);(0.055, 0.081, 0.121, 0.988);VALID;(0.092, 0.073, 0.993);(-0.382, 1.303, -10.185);66.950;VALID;(0.000, 0.178, 0.984);(-0.032, 0.000, 0.000);0.393;5.054;12.868;VALID;(-0.173, 0.175, 0.969);(0.032, 0.000, 0.000);0.357;4.674;13.110;0.3700712;0;(-0.38, 1.17, -9.80);(-0.20010, 0.07441, -0.27904, -0.93625);not using;not using
628437;1005148573870387047;63851298250997;(-0.382, 1.303, -0.185);(0.055, 0.081, 0.121, 0.988);VALID;(0.086, 0.069, 0.994);(-0.382, 1.303, -10.185);66.950;VALID;(-0.009, 0.175, 0.985);(-0.032, 0.000, 0.000);0.393;5.053;12.868;VALID;(-0.180, 0.172, 0.968);(0.032, 0.000, 0.000);0.357;4.683;13.110;0.374525;0;(-0.38, 1.17, -9.80);(-0.20010, 0.07441, -0.27904, -0.93625);not using;not using
628438;1005148573875385892;63851298250997;(-0.382, 1.303, -0.185);(0.055, 0.081, 0.121, 0.988);VALID;(0.080, 0.064, 0.995);(-0.382, 1.303, -10.185);66.950;VALID;(-0.018, 0.172, 0.985);(-0.032, 0.000, 0.000);0.393;5.053;12.868;VALID;(-0.186, 0.169, 0.968);(0.032, 0.000, 0.000);0.358;4.694;13.110;0.3797819;0;(-0.38, 1.17, -9.80);(-0.20010, 0.07441, -0.27904, -0.93625);not using;not using
628439;1005148573880384875;63851298251011;(-0.383, 1.303, -0.185);(0.056, 0.080, 0.122, 0.988);VALID;(0.073, 0.061, 0.995);(-0.383, 1.303, -10.185);66.950;VALID;(-0.026, 0.170, 0.985);(-0.032, 0.000, 0.000);0.393;5.057;12.868;VALID;(-0.192, 0.167, 0.967);(0.032, 0.000, 0.000);0.359;4.709;13.110;0.3843696;0;(-0.39, 1.16, -9.81);(-0.20615, 0.09115, -0.30175, -0.92636);not using;not using
628440;1005148573885383996;63851298251011;(-0.383, 1.303, -0.185);(0.056, 0.080, 0.122, 0.988);VALID;(0.068, 0.057, 0.996);(-0.383, 1.303, -10.185);66.950;VALID;(-0.034, 0.168, 0.985);(-0.032, 0.000, 0.000);0.393;5.059;12.868;VALID;(-0.197, 0.165, 0.967);(0.032, 0.000, 0.000);0.361;4.728;13.110;0.3933069;0;(-0.39, 1.16, -9.81);(-0.20615, 0.09115, -0.30175, -0.92636);not using;not using
628441;1005148573890383255;63851298251019;(-0.383, 1.303, -0.185);(0.055, 0.080, 0.124, 0.988);VALID;(0.061, 0.053, 0.997);(-0.383, 1.303, -10.185);66.950;VALID;(-0.042, 0.165, 0.985);(-0.032, 0.000, 0.000);0.393;5.059;12.868;VALID;(-0.202, 0.162, 0.966);(0.032, 0.000, 0.000);0.362;4.740;13.110;0.3980859;0;(-0.39, 1.16, -9.81);(-0.20615, 0.09115, -0.30175, -0.92636);not using;not using
628442;1005148573895386139;63851298251019;(-0.383, 1.303, -0.185);(0.055, 0.080, 0.124, 0.988);VALID;(0.055, 0.049, 0.997);(-0.383, 1.303, -10.185);66.950;VALID;(-0.050, 0.163, 0.985);(-0.032, 0.000, 0.000);0.393;5.060;12.868;VALID;(-0.209, 0.160, 0.965);(0.032, 0.000, 0.000);0.362;4.751;13.110;0.4008028;0;(-0.39, 1.16, -9.81);(-0.20615, 0.09115, -0.30175, -0.92636);not using;not using
628443;1005148573900389040;63851298251030;(-0.384, 1.303, -0.185);(0.055, 0.079, 0.125, 0.987);VALID;(0.049, 0.044, 0.998);(-0.384, 1.303, -10.185);66.950;VALID;(-0.057, 0.160, 0.985);(-0.032, 0.000, 0.000);0.393;5.055;12.868;VALID;(-0.215, 0.157, 0.964);(0.032, 0.000, 0.000);0.363;4.760;13.110;0.4019957;0;(-0.40, 1.15, -9.81);(-0.20857, 0.09605, -0.31514, -0.92085);not using;not using
628444;1005148573905391850;63851298251030;(-0.384, 1.303, -0.185);(0.055, 0.079, 0.125, 0.987);VALID;(0.046, 0.042, 0.998);(-0.384, 1.303, -10.185);66.950;VALID;(-0.061, 0.158, 0.985);(-0.032, 0.000, 0.000);0.393;5.055;12.868;VALID;(-0.220, 0.155, 0.963);(0.032, 0.000, 0.000);0.363;4.765;13.110;0.3988691;0;(-0.40, 1.15, -9.81);(-0.20857, 0.09605, -0.31514, -0.92085);not using;not using
628445;1005148573910394515;63851298251041;(-0.385, 1.303, -0.185);(0.055, 0.079, 0.126, 0.987);VALID;(0.041, 0.039, 0.998);(-0.385, 1.303, -10.185);66.950;VALID;(-0.067, 0.157, 0.985);(-0.032, 0.000, 0.000);0.393;5.055;12.868;VALID;(-0.224, 0.154, 0.962);(0.032, 0.000, 0.000);0.364;4.767;13.110;0.4040802;0;(-0.40, 1.14, -9.81);(-0.20868, 0.09722, -0.32229, -0.91822);not using;not using
628446;1005148573915397036;63851298251041;(-0.385, 1.303, -0.185);(0.055, 0.079, 0.126, 0.987);VALID;(0.037, 0.038, 0.999);(-0.385, 1.303, -10.185);66.950;VALID;(-0.072, 0.156, 0.985);(-0.032, 0.000, 0.000);0.393;5.057;12.868;VALID;(-0.227, 0.153, 0.962);(0.032, 0.000, 0.000);0.364;4.767;13.110;0.4071966;0;(-0.40, 1.14, -9.81);(-0.20868, 0.09722, -0.32229, -0.91822);not using;not using
628447;1005148573920399413;63851298251051;(-0.385, 1.303, -0.185);(0.055, 0.078, 0.127, 0.987);VALID;(0.031, 0.035, 0.999);(-0.385, 1.303, -10.185);66.950;VALID;(-0.078, 0.155, 0.985);(-0.032, 0.000, 0.000);0.393;5.059;12.868;VALID;(-0.232, 0.151, 0.961);(0.032, 0.000, 0.000);0.363;4.757;13.110;0.4105688;0;(-0.40, 1.14, -9.81);(-0.20868, 0.09722, -0.32229, -0.91822);not using;not using
628448;1005148573925401647;63851298251051;(-0.385, 1.303, -0.185);(0.055, 0.078, 0.127, 0.987);VALID;(0.027, 0.033, 0.999);(-0.385, 1.303, -10.185);66.950;VALID;(-0.083, 0.154, 0.985);(-0.032, 0.000, 0.000);0.393;5.060;12.868;VALID;(-0.235, 0.150, 0.960);(0.032, 0.000, 0.000);0.363;4.755;13.110;0.4169314;0;(-0.40, 1.14, -9.81);(-0.20868, 0.09722, -0.32229, -0.91822);not using;not using
628449;1005148573930403846;63851298251063;(-0.386, 1.302, -0.185);(0.055, 0.078, 0.128, 0.987);VALID;(0.022, 0.030, 0.999);(-0.386, 1.302, -10.185);66.950;VALID;(-0.089, 0.152, 0.984);(-0.032, 0.000, 0.000);0.393;5.060;12.868;VALID;(-0.238, 0.148, 0.960);(0.032, 0.000, 0.000);0.363;4.754;13.110;0.4245615;0;(-0.40, 1.14, -9.81);(-0.20289, 0.10207, -0.33305, -0.91515);not using;not using
628450;1005148573935406038;63851298251063;(-0.386, 1.302, -0.185);(0.055, 0.078, 0.128, 0.987);VALID;(0.017, 0.026, 1.000);(-0.386, 1.302, -10.185);66.950;VALID;(-0.096, 0.150, 0.984);(-0.032, 0.000, 0.000);0.393;5.061;12.868;VALID;(-0.241, 0.147, 0.959);(0.032, 0.000, 0.000);0.363;4.754;13.110;0.4336111;0;(-0.40, 1.14, -9.81);(-0.20289, 0.10207, -0.33305, -0.91515);not using;not using
628451;1005148573940408223;63851298251063;(-0.386, 1.302, -0.185);(0.055, 0.078, 0.128, 0.987);VALID;(0.012, 0.023, 1.000);(-0.386, 1.302, -10.185);66.950;VALID;(-0.102, 0.148, 0.984);(-0.032, 0.000, 0.000);0.393;5.060;12.868;VALID;(-0.244, 0.144, 0.959);(0.032, 0.000, 0.000);0.363;4.754;13.110;0.4411471;0;(-0.40, 1.14, -9.81);(-0.20289, 0.10207, -0.33305, -0.91515);not using;not using
628452;1005148573945410399;63851298251073;(-0.387, 1.302, -0.185);(0.055, 0.078, 0.130, 0.987);VALID;(0.010, 0.019, 1.000);(-0.387, 1.302, -10.185);66.950;VALID;(-0.107, 0.145, 0.984);(-0.032, 0.000, 0.000);0.393;5.061;12.868;VALID;(-0.247, 0.141, 0.959);(0.032, 0.000, 0.000);0.363;4.754;13.110;0.4464444;0;(-0.40, 1.14, -9.81);(-0.20289, 0.10207, -0.33305, -0.91515);not using;not using
628453;1005148573950412567;63851298251073;(-0.387, 1.302, -0.185);(0.055, 0.078, 0.130, 0.987);VALID;(0.008, 0.017, 1.000);(-0.387, 1.302, -10.185);66.950;VALID;(-0.110, 0.143, 0.984);(-0.032, 0.000, 0.000);0.393;5.061;12.868;VALID;(-0.251, 0.140, 0.958);(0.032, 0.000, 0.000);0.363;4.755;13.110;0.4456741;0;(-0.40, 1.14, -9.81);(-0.20289, 0.10207, -0.33305, -0.91515);not using;not using
628454;1005148573955414728;63851298251085;(-0.387, 1.302, -0.185);(0.055, 0.078, 0.131, 0.987);VALID;(0.007, 0.014, 1.000);(-0.387, 1.302, -10.185);66.950;VALID;(-0.113, 0.141, 0.984);(-0.032, 0.000, 0.000);0.393;5.060;12.868;VALID;(-0.253, 0.137, 0.958);(0.032, 0.000, 0.000);0.363;4.757;13.110;0.4492269;0;(-0.40, 1.14, -9.81);(-0.19609, 0.10634, -0.34051, -0.91340);not using;not using
628455;1005148573960416879;63851298251085;(-0.387, 1.302, -0.185);(0.055, 0.078, 0.131, 0.987);VALID;(0.006, 0.011, 1.000);(-0.387, 1.302, -10.185);66.950;VALID;(-0.116, 0.138, 0.984);(-0.032, 0.000, 0.000);0.393;5.061;12.868;VALID;(-0.255, 0.135, 0.958);(0.032, 0.000, 0.000);0.363;4.762;13.110;0.4512919;0;(-0.40, 1.14, -9.81);(-0.19609, 0.10634, -0.34051, -0.91340);not using;not using
628456;1005148573965419022;63851298251096;(-0.388, 1.302, -0.184);(0.055, 0.078, 0.132, 0.987);VALID;(0.006, 0.009, 1.000);(-0.388, 1.302, -10.184);66.950;VALID;(-0.118, 0.136, 0.984);(-0.032, 0.000, 0.000);0.393;5.061;12.868;VALID;(-0.256, 0.133, 0.957);(0.032, 0.000, 0.000);0.364;4.767;13.110;0.4522724;0;(-0.40, 1.14, -9.81);(-0.19609, 0.10634, -0.34051, -0.91340);not using;not using
628457;1005148573970417805;63851298251096;(-0.388, 1.302, -0.184);(0.055, 0.078, 0.132, 0.987);VALID;(0.005, 0.006, 1.000);(-0.388, 1.302, -10.184);66.950;VALID;(-0.120, 0.134, 0.984);(-0.032, 0.000, 0.000);0.393;5.061;12.868;VALID;(-0.258, 0.130, 0.957);(0.032, 0.000, 0.000);0.364;4.773;13.110;0.4518147;0;(-0.40, 1.14, -9.81);(-0.19609, 0.10634, -0.34051, -0.91340);not using;not using
628458;1005148573975416728;63851298251107;(-0.388, 1.302, -0.184);(0.055, 0.078, 0.133, 0.987);VALID;(0.005, 0.004, 1.000);(-0.388, 1.302, -10.184);66.950;VALID;(-0.121, 0.131, 0.984);(-0.032, 0.000, 0.000);0.393;5.063;12.868;VALID;(-0.260, 0.128, 0.957);(0.032, 0.000, 0.000);0.365;4.779;13.110;0.4496935;0;(-0.40, 1.14, -9.81);(-0.18994, 0.10781, -0.34270, -0.91371);not using;not using
628459;1005148573980415788;63851298251107;(-0.388, 1.302, -0.184);(0.055, 0.078, 0.133, 0.987);VALID;(0.003, 0.001, 1.000);(-0.388, 1.302, -10.184);66.950;VALID;(-0.122, 0.129, 0.984);(-0.032, 0.000, 0.000);0.393;5.063;12.868;VALID;(-0.262, 0.125, 0.957);(0.032, 0.000, 0.000);0.365;4.783;13.110;0.4459354;0;(-0.40, 1.14, -9.81);(-0.18994, 0.10781, -0.34270, -0.91371);not using;not using
628460;1005148573985414986;63851298251107;(-0.388, 1.302, -0.184);(0.055, 0.078, 0.133, 0.987);VALID;(0.001, -0.002, 1.000);(-0.388, 1.302, -10.184);66.950;VALID;(-0.124, 0.126, 0.984);(-0.032, 0.000, 0.000);0.393;5.063;12.868;VALID;(-0.264, 0.123, 0.957);(0.032, 0.000, 0.000);0.365;4.785;13.110;0.4447823;0;(-0.40, 1.14, -9.81);(-0.18994, 0.10781, -0.34270, -0.91371);not using;not using
628461;1005148573990417809;63851298251118;(-0.389, 1.302, -0.184);(0.054, 0.078, 0.134, 0.986);VALID;(0.001, -0.004, 1.000);(-0.389, 1.302, -10.184);66.950;VALID;(-0.125, 0.124, 0.984);(-0.032, 0.000, 0.000);0.394;5.064;12.868;VALID;(-0.265, 0.121, 0.957);(0.032, 0.000, 0.000);0.365;4.785;13.110;0.4447124;0;(-0.40, 1.14, -9.81);(-0.18994, 0.10781, -0.34270, -0.91371);not using;not using
628462;1005148573995420758;63851298251118;(-0.389, 1.302, -0.184);(0.054, 0.078, 0.134, 0.986);VALID;(0.000, -0.006, 1.000);(-0.389, 1.302, -10.184);66.950;VALID;(-0.126, 0.123, 0.984);(-0.032, 0.000, 0.000);0.394;5.064;12.868;VALID;(-0.268, 0.119, 0.956);(0.032, 0.000, 0.000);0.365;4.786;13.110;0.4400839;0;(-0.40, 1.14, -9.81);(-0.18994, 0.10781, -0.34270, -0.91371);not using;not using
628463;1005148574000423643;63851298251129;(-0.389, 1.302, -0.184);(0.054, 0.078, 0.135, 0.986);VALID;(0.000, -0.007, 1.000);(-0.389, 1.302, -10.184);66.950;VALID;(-0.127, 0.121, 0.984);(-0.032, 0.000, 0.000);0.394;5.064;12.868;VALID;(-0.269, 0.118, 0.956);(0.032, 0.000, 0.000);0.365;4.787;13.110;0.4402157;0;(-0.39, 1.14, -9.80);(-0.18202, 0.10022, -0.34116, -0.91675);not using;not using
628464;1005148574005426383;63851298251129;(-0.389, 1.302, -0.184);(0.054, 0.078, 0.135, 0.986);VALID;(0.000, -0.008, 1.000);(-0.389, 1.302, -10.184);66.950;VALID;(-0.128, 0.120, 0.984);(-0.032, 0.000, 0.000);0.394;5.064;12.868;VALID;(-0.269, 0.117, 0.956);(0.032, 0.000, 0.000);0.365;4.789;13.110;0.4409738;0;(-0.39, 1.14, -9.80);(-0.18202, 0.10022, -0.34116, -0.91675);not using;not using
628465;1005148574010428980;63851298251141;(-0.389, 1.302, -0.184);(0.053, 0.079, 0.136, 0.986);VALID;(0.000, -0.008, 1.000);(-0.389, 1.302, -10.184);66.950;VALID;(-0.129, 0.119, 0.984);(-0.032, 0.000, 0.000);0.394;5.065;12.868;VALID;(-0.270, 0.116, 0.956);(0.032, 0.000, 0.000);0.365;4.791;13.110;0.4409743;0;(-0.39, 1.15, -9.80);(-0.17861, 0.09668, -0.33910, -0.91857);not using;not using
628466;1005148574015431433;63851298251141;(-0.389, 1.302, -0.184);(0.053, 0.079, 0.136, 0.986);VALID;(-0.001, -0.008, 1.000);(-0.389, 1.302, -10.184);66.950;VALID;(-0.129, 0.119, 0.984);(-0.032, 0.000, 0.000);0.394;5.069;12.868;VALID;(-0.271, 0.116, 0.956);(0.032, 0.000, 0.000);0.366;4.796;13.110;0.4379967;0.03532895;(-0.39, 1.15, -9.80);(-0.17861, 0.09668, -0.33910, -0.91857);not using;not using
628467;1005148574020433744;63851298251152;(-0.390, 1.302, -0.184);(0.053, 0.079, 0.137, 0.986);VALID;(-0.001, -0.009, 1.000);(-0.390, 1.302, -10.184);66.950;VALID;(-0.130, 0.119, 0.984);(-0.032, 0.000, 0.000);0.394;5.074;12.868;VALID;(-0.272, 0.115, 0.955);(0.032, 0.000, 0.000);0.366;4.800;13.110;0.4379806;0.008060728;(-0.39, 1.15, -9.80);(-0.17861, 0.09668, -0.33910, -0.91857);not using;not using
628468;1005148574025435911;63851298251152;(-0.390, 1.302, -0.184);(0.053, 0.079, 0.137, 0.986);VALID;(-0.002, -0.009, 1.000);(-0.390, 1.302, -10.184);66.950;VALID;(-0.130, 0.119, 0.984);(-0.032, 0.000, 0.000);0.395;5.081;12.868;VALID;(-0.272, 0.115, 0.955);(0.032, 0.000, 0.000);0.366;4.804;13.110;0.4375831;0.09525896;(-0.39, 1.15, -9.80);(-0.17861, 0.09668, -0.33910, -0.91857);not using;not using
628469;1005148574030438071;63851298251152;(-0.390, 1.302, -0.184);(0.053, 0.079, 0.137, 0.986);VALID;(-0.001, -0.008, 1.000);(-0.390, 1.302, -10.184);66.950;VALID;(-0.130, 0.119, 0.984);(-0.032, 0.000, 0.000);0.395;5.087;12.868;VALID;(-0.272, 0.115, 0.955);(0.032, 0.000, 0.000);0.367;4.814;13.110;0.4384513;0.04463351;(-0.39, 1.15, -9.80);(-0.17861, 0.09668, -0.33910, -0.91857);not using;not using
628470;1005148574035440223;63851298251166;(-0.390, 1.302, -0.184);(0.053, 0.079, 0.138, 0.986);VALID;(0.001, -0.008, 1.000);(-0.390, 1.302, -10.184);66.950;VALID;(-0.130, 0.119, 0.984);(-0.032, 0.000, 0.000);0.396;5.091;12.868;VALID;(-0.272, 0.115, 0.955);(0.032, 0.000, 0.000);0.367;4.816;13.110;0.4375447;0.05667334;(-0.38, 1.15, -9.80);(-0.17701, 0.08878, -0.32257, -0.92560);not using;not using
628471;1005148574040442367;63851298251166;(-0.390, 1.302, -0.184);(0.053, 0.079, 0.138, 0.986);VALID;(0.002, -0.007, 1.000);(-0.390, 1.302, -10.184);66.950;VALID;(-0.129, 0.119, 0.984);(-0.032, 0.000, 0.000);0.396;5.093;12.868;VALID;(-0.272, 0.116, 0.955);(0.032, 0.000, 0.000);0.369;4.831;13.110;0.435188;0.01269806;(-0.38, 1.15, -9.80);(-0.17701, 0.08878, -0.32257, -0.92560);not using;not using
628472;1005148574045444503;63851298251175;(-0.390, 1.302, -0.184);(0.052, 0.080, 0.139, 0.986);VALID;(0.003, -0.006, 1.000);(-0.390, 1.302, -10.184);66.950;VALID;(-0.128, 0.119, 0.985);(-0.032, 0.000, 0.000);0.396;5.093;12.868;VALID;(-0.272, 0.116, 0.955);(0.032, 0.000, 0.000);0.368;4.831;13.110;0.4345301;0;(-0.38, 1.15, -9.80);(-0.17701, 0.08878, -0.32257, -0.92560);not using;not using
628473;1005148574050446632;63851298251175;(-0.390, 1.302, -0.184);(0.052, 0.080, 0.139, 0.986);VALID;(0.003, -0.006, 1.000);(-0.390, 1.302, -10.184);66.950;VALID;(-0.127, 0.120, 0.985);(-0.032, 0.000, 0.000);0.396;5.092;12.868;VALID;(-0.271, 0.116, 0.956);(0.032, 0.000, 0.000);0.368;4.829;13.110;0.4335611;0.005254559;(-0.38, 1.15, -9.80);(-0.17701, 0.08878, -0.32257, -0.92560);not using;not using
628474;1005148574055448754;63851298251185;(-0.390, 1.302, -0.184);(0.052, 0.080, 0.140, 0.985);VALID;(0.005, -0.005, 1.000);(-0.390, 1.302, -10.184);66.950;VALID;(-0.126, 0.120, 0.985);(-0.032, 0.000, 0.000);0.396;5.090;12.868;VALID;(-0.270, 0.116, 0.956);(0.032, 0.000, 0.000);0.368;4.829;13.110;0.4325536;0;(-0.38, 1.16, -9.80);(-0.17890, 0.08501, -0.31144, -0.92939);not using;not using
628475;1005148574060450868;63851298251185;(-0.390, 1.302, -0.184);(0.052, 0.080, 0.140, 0.985);VALID;(0.006, -0.005, 1.000);(-0.390, 1.302, -10.184);66.950;VALID;(-0.125, 0.120, 0.985);(-0.032, 0.000, 0.000);0.395;5.084;12.868;VALID;(-0.269, 0.116, 0.956);(0.032, 0.000, 0.000);0.368;4.828;13.110;0.4333305;0;(-0.38, 1.16, -9.80);(-0.17890, 0.08501, -0.31144, -0.92939);not using;not using
628476;1005148574065449594;63851298251196;(-0.391, 1.303, -0.184);(0.052, 0.081, 0.141, 0.985);VALID;(0.008, -0.004, 1.000);(-0.391, 1.303, -10.184);66.950;VALID;(-0.124, 0.119, 0.985);(-0.032, 0.000, 0.000);0.394;5.073;12.868;VALID;(-0.268, 0.115, 0.957);(0.032, 0.000, 0.000);0.368;4.829;13.110;0.4336729;0;(-0.38, 1.16, -9.80);(-0.17890, 0.08501, -0.31144, -0.92939);not using;not using
628477;1005148574070448459;63851298251196;(-0.391, 1.303, -0.184);(0.052, 0.081, 0.141, 0.985);VALID;(0.009, -0.005, 1.000);(-0.391, 1.303, -10.184);66.950;VALID;(-0.123, 0.118, 0.985);(-0.032, 0.000, 0.000);0.393;5.061;12.868;VALID;(-0.267, 0.115, 0.957);(0.032, 0.000, 0.000);0.368;4.829;13.110;0.4330054;0;(-0.38, 1.16, -9.80);(-0.17890, 0.08501, -0.31144, -0.92939);not using;not using
628478;1005148574075447463;63851298251207;(-0.391, 1.303, -0.184);(0.051, 0.082, 0.142, 0.985);VALID;(0.012, -0.004, 1.000);(-0.391, 1.303, -10.184);66.950;VALID;(-0.121, 0.118, 0.986);(-0.032, 0.000, 0.000);0.392;5.049;12.868;VALID;(-0.265, 0.114, 0.957);(0.032, 0.000, 0.000);0.368;4.828;13.110;0.4314767;0;(-0.37, 1.17, -9.80);(-0.18051, 0.07236, -0.29394, -0.93583);not using;not using
628479;1005148574080446605;63851298251207;(-0.391, 1.303, -0.184);(0.051, 0.082, 0.142, 0.985);VALID;(0.015, -0.003, 1.000);(-0.391, 1.303, -10.184);66.950;VALID;(-0.118, 0.117, 0.986);(-0.032, 0.000, 0.000);0.392;5.041;12.868;VALID;(-0.263, 0.114, 0.958);(0.032, 0.000, 0.000);0.368;4.828;13.110;0.4291818;0;(-0.37, 1.17, -9.80);(-0.18051, 0.07236, -0.29394, -0.93583);not using;not using
628480;1005148574085449373;63851298251207;(-0.391, 1.303, -0.184);(0.051, 0.082, 0.142, 0.985);VALID;(0.017, -0.003, 1.000);(-0.391, 1.303, -10.184);66.950;VALID;(-0.114, 0.118, 0.986);(-0.032, 0.000, 0.000);0.392;5.040;12.868;VALID;(-0.261, 0.114, 0.959);(0.032, 0.000, 0.000);0.368;4.828;13.110;0.4245934;0;(-0.37, 1.17, -9.80);(-0.18051, 0.07236, -0.29394, -0.93583);not using;not using
628481;1005148574090452266;63851298251218;(-0.391, 1.303, -0.185);(0.051, 0.083, 0.143, 0.985);VALID;(0.023, -0.001, 1.000);(-0.391, 1.303, -10.185);66.950;VALID;(-0.109, 0.118, 0.987);(-0.032, 0.000, 0.000);0.392;5.043;12.868;VALID;(-0.258, 0.115, 0.959);(0.032, 0.000, 0.000);0.368;4.828;13.110;0.4205773;0;(-0.37, 1.17, -9.80);(-0.18051, 0.07236, -0.29394, -0.93583);not using;not using
628482;1005148574095486975;63851298251218;(-0.391, 1.303, -0.185);(0.051, 0.083, 0.143, 0.985);VALID;(0.026, 0.001, 1.000);(-0.391, 1.303, -10.185);66.950;VALID;(-0.104, 0.119, 0.988);(-0.032, 0.000, 0.000);0.392;5.048;12.868;VALID;(-0.254, 0.115, 0.960);(0.032, 0.000, 0.000);0.368;4.829;13.110;0.4170748;0;(-0.37, 1.17, -9.80);(-0.18051, 0.07236, -0.29394, -0.93583);not using;not using
628483;1005148574100489782;63851298251230;(-0.391, 1.303, -0.185);(0.051, 0.084, 0.144, 0.985);VALID;(0.033, 0.003, 0.999);(-0.391, 1.303, -10.185);66.950;VALID;(-0.098, 0.119, 0.988);(-0.032, 0.000, 0.000);0.392;5.050;12.868;VALID;(-0.249, 0.116, 0.962);(0.032, 0.000, 0.000);0.368;4.828;13.110;0.4175442;0;(-0.36, 1.18, -9.79);(-0.17909, 0.06885, -0.26999, -0.94355);not using;not using
