Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;InterPupillaryDistanceInMM;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;RightEyeStatus;RightEyeForward;RightEyePosition;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;FocusDistance;FocusStability;Hand;Hand Status;OBJ Position;TAR position
892497;1005149894648754240;1005149894658238900;(-0.181, 1.334, 0.044);(-0.074, -0.016, 0.024, 0.997);VALID;(-0.013, 0.376, 0.927);(-0.181, 1.334, -9.956);67.025;VALID;(0.075, 0.235, 0.969);(-0.032, 0.000, 0.000);0.481;6.041;12.569;VALID;(-0.006, 0.235, 0.972);(0.032, 0.000, 0.000);0.475;5.840;12.304;0.8034051;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
892498;1005149894653754024;1005149894669214800;(-0.181, 1.334, 0.044);(-0.074, -0.016, 0.024, 0.997);VALID;(-0.013, 0.379, 0.925);(-0.181, 1.334, -9.956);67.025;VALID;(0.074, 0.236, 0.969);(-0.032, 0.000, 0.000);0.480;6.032;12.569;VALID;(-0.007, 0.237, 0.972);(0.032, 0.000, 0.000);0.473;5.824;12.304;0.8025165;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
892499;1005149894658753944;1005149894669258200;(-0.181, 1.334, 0.044);(-0.074, -0.016, 0.024, 0.997);VALID;(-0.013, 0.379, 0.925);(-0.181, 1.334, -9.956);67.025;VALID;(0.074, 0.237, 0.969);(-0.032, 0.000, 0.000);0.479;6.023;12.569;VALID;(-0.007, 0.237, 0.971);(0.032, 0.000, 0.000);0.473;5.815;12.304;0.8042867;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
892500;1005149894663757435;1005149894680961500;(-0.180, 1.334, 0.044);(-0.075, -0.016, 0.024, 0.997);VALID;(-0.014, 0.380, 0.925);(-0.180, 1.334, -9.956);67.025;VALID;(0.074, 0.236, 0.969);(-0.032, 0.000, 0.000);0.479;6.016;12.569;VALID;(-0.007, 0.237, 0.972);(0.032, 0.000, 0.000);0.472;5.808;12.304;0.8048904;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
892501;1005149894668760833;1005149894681010500;(-0.180, 1.334, 0.044);(-0.075, -0.016, 0.024, 0.997);VALID;(-0.014, 0.380, 0.925);(-0.180, 1.334, -9.956);67.025;VALID;(0.073, 0.236, 0.969);(-0.032, 0.000, 0.000);0.478;6.006;12.569;VALID;(-0.007, 0.236, 0.972);(0.032, 0.000, 0.000);0.472;5.802;12.304;0.8049704;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
892502;1005149894673764085;1005149894692081600;(-0.180, 1.335, 0.044);(-0.076, -0.017, 0.024, 0.997);VALID;(-0.014, 0.378, 0.926);(-0.180, 1.335, -9.956);67.025;VALID;(0.074, 0.232, 0.970);(-0.032, 0.000, 0.000);0.478;6.003;12.569;VALID;(-0.007, 0.233, 0.972);(0.032, 0.000, 0.000);0.471;5.798;12.304;0.7983028;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
892503;1005149894678776174;1005149894692131800;(-0.180, 1.335, 0.044);(-0.076, -0.017, 0.024, 0.997);VALID;(-0.014, 0.378, 0.926);(-0.180, 1.335, -9.956);67.025;VALID;(0.074, 0.233, 0.970);(-0.032, 0.000, 0.000);0.476;5.989;12.569;VALID;(-0.008, 0.234, 0.972);(0.032, 0.000, 0.000);0.471;5.794;12.304;0.7960727;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
892504;1005149894683779152;1005149894703061500;(-0.180, 1.335, 0.044);(-0.076, -0.017, 0.024, 0.997);VALID;(-0.015, 0.377, 0.926);(-0.180, 1.335, -9.956);67.025;VALID;(0.073, 0.231, 0.970);(-0.032, 0.000, 0.000);0.475;5.976;12.569;VALID;(-0.008, 0.231, 0.973);(0.032, 0.000, 0.000);0.470;5.788;12.304;0.8072035;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
892505;1005149894688781984;1005149894703116900;(-0.180, 1.335, 0.044);(-0.076, -0.017, 0.024, 0.997);VALID;(-0.015, 0.376, 0.926);(-0.180, 1.335, -9.956);67.025;VALID;(0.072, 0.230, 0.971);(-0.032, 0.000, 0.000);0.474;5.964;12.569;VALID;(-0.008, 0.230, 0.973);(0.032, 0.000, 0.000);0.470;5.784;12.304;0.8100986;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
892506;1005149894693784726;1005149894703143200;(-0.180, 1.335, 0.044);(-0.076, -0.017, 0.024, 0.997);VALID;(-0.015, 0.375, 0.927);(-0.180, 1.335, -9.956);67.025;VALID;(0.072, 0.229, 0.971);(-0.032, 0.000, 0.000);0.474;5.953;12.569;VALID;(-0.008, 0.230, 0.973);(0.032, 0.000, 0.000);0.469;5.774;12.304;0.8149778;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
892507;1005149894698787458;1005149894714335200;(-0.180, 1.335, 0.044);(-0.077, -0.017, 0.023, 0.997);VALID;(-0.016, 0.376, 0.926);(-0.180, 1.335, -9.956);67.025;VALID;(0.071, 0.229, 0.971);(-0.032, 0.000, 0.000);0.473;5.943;12.569;VALID;(-0.008, 0.230, 0.973);(0.032, 0.000, 0.000);0.468;5.758;12.304;0.8251197;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
892508;1005149894703790182;1005149894714410100;(-0.180, 1.335, 0.044);(-0.077, -0.017, 0.023, 0.997);VALID;(-0.016, 0.375, 0.927);(-0.180, 1.335, -9.956);67.025;VALID;(0.070, 0.228, 0.971);(-0.032, 0.000, 0.000);0.472;5.936;12.569;VALID;(-0.008, 0.229, 0.973);(0.032, 0.000, 0.000);0.467;5.744;12.304;0.827225;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
892509;1005149894708792895;1005149894725555400;(-0.180, 1.335, 0.044);(-0.077, -0.017, 0.023, 0.997);VALID;(-0.016, 0.375, 0.927);(-0.180, 1.335, -9.956);67.025;VALID;(0.070, 0.228, 0.971);(-0.032, 0.000, 0.000);0.471;5.921;12.569;VALID;(-0.008, 0.228, 0.974);(0.032, 0.000, 0.000);0.466;5.733;12.304;0.831186;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
892510;1005149894713795599;1005149894725602500;(-0.180, 1.335, 0.044);(-0.077, -0.017, 0.023, 0.997);VALID;(-0.017, 0.375, 0.927);(-0.180, 1.335, -9.956);67.025;VALID;(0.069, 0.227, 0.971);(-0.032, 0.000, 0.000);0.470;5.911;12.569;VALID;(-0.009, 0.228, 0.974);(0.032, 0.000, 0.000);0.465;5.724;12.304;0.8367746;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
892511;1005149894718798295;1005149894736495600;(-0.180, 1.335, 0.043);(-0.077, -0.017, 0.023, 0.997);VALID;(-0.017, 0.376, 0.926);(-0.180, 1.335, -9.957);67.025;VALID;(0.068, 0.228, 0.971);(-0.032, 0.000, 0.000);0.470;5.905;12.569;VALID;(-0.009, 0.229, 0.973);(0.032, 0.000, 0.000);0.465;5.717;12.304;0.8422313;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
892512;1005149894723800982;1005149894736548600;(-0.180, 1.335, 0.043);(-0.077, -0.017, 0.023, 0.997);VALID;(-0.017, 0.376, 0.926);(-0.180, 1.335, -9.957);67.025;VALID;(0.068, 0.228, 0.971);(-0.032, 0.000, 0.000);0.469;5.896;12.569;VALID;(-0.009, 0.229, 0.973);(0.032, 0.000, 0.000);0.464;5.705;12.304;0.8448916;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
892513;1005149894728803662;1005149894747460500;(-0.180, 1.335, 0.043);(-0.077, -0.017, 0.023, 0.997);VALID;(-0.017, 0.372, 0.928);(-0.180, 1.335, -9.957);67.025;VALID;(0.069, 0.223, 0.972);(-0.032, 0.000, 0.000);0.469;5.896;12.569;VALID;(-0.009, 0.224, 0.975);(0.032, 0.000, 0.000);0.463;5.692;12.304;0.8344425;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
892514;1005149894733802953;1005149894747520200;(-0.180, 1.335, 0.043);(-0.077, -0.017, 0.023, 0.997);VALID;(-0.017, 0.371, 0.928);(-0.180, 1.335, -9.957);67.025;VALID;(0.069, 0.223, 0.972);(-0.032, 0.000, 0.000);0.468;5.887;12.569;VALID;(-0.009, 0.223, 0.975);(0.032, 0.000, 0.000);0.462;5.681;12.304;0.8361991;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
892515;1005149894738802381;1005149894759017000;(-0.180, 1.335, 0.043);(-0.078, -0.017, 0.023, 0.997);VALID;(-0.017, 0.372, 0.928);(-0.180, 1.335, -9.957);67.025;VALID;(0.069, 0.223, 0.972);(-0.032, 0.000, 0.000);0.468;5.877;12.569;VALID;(-0.008, 0.224, 0.975);(0.032, 0.000, 0.000);0.461;5.671;12.304;0.84007;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
892516;1005149894743801948;1005149894759070200;(-0.180, 1.335, 0.043);(-0.078, -0.017, 0.023, 0.997);VALID;(-0.017, 0.371, 0.928);(-0.180, 1.335, -9.957);67.025;VALID;(0.069, 0.223, 0.973);(-0.032, 0.000, 0.000);0.467;5.868;12.569;VALID;(-0.008, 0.223, 0.975);(0.032, 0.000, 0.000);0.460;5.661;12.304;0.8436976;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
892517;1005149894748801653;1005149894759092200;(-0.180, 1.335, 0.043);(-0.078, -0.017, 0.023, 0.997);VALID;(-0.017, 0.370, 0.929);(-0.180, 1.335, -9.957);67.025;VALID;(0.068, 0.221, 0.973);(-0.032, 0.000, 0.000);0.466;5.863;12.569;VALID;(-0.008, 0.222, 0.975);(0.032, 0.000, 0.000);0.459;5.653;12.304;0.8533619;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
892518;1005149894753801493;1005149894769753300;(-0.180, 1.335, 0.043);(-0.078, -0.017, 0.023, 0.997);VALID;(-0.017, 0.369, 0.929);(-0.180, 1.335, -9.957);67.025;VALID;(0.068, 0.219, 0.973);(-0.032, 0.000, 0.000);0.466;5.855;12.569;VALID;(-0.008, 0.220, 0.975);(0.032, 0.000, 0.000);0.459;5.647;12.304;0.854821;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
892519;1005149894758801470;1005149894769854800;(-0.180, 1.335, 0.043);(-0.078, -0.017, 0.023, 0.997);VALID;(-0.017, 0.368, 0.930);(-0.180, 1.335, -9.957);67.025;VALID;(0.068, 0.219, 0.973);(-0.032, 0.000, 0.000);0.465;5.847;12.569;VALID;(-0.008, 0.219, 0.976);(0.032, 0.000, 0.000);0.455;5.602;12.304;0.856805;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
892520;1005149894763801500;1005149894781076400;(-0.180, 1.335, 0.043);(-0.078, -0.017, 0.023, 0.997);VALID;(-0.017, 0.368, 0.930);(-0.180, 1.335, -9.957);67.025;VALID;(0.067, 0.218, 0.974);(-0.032, 0.000, 0.000);0.464;5.837;12.569;VALID;(-0.008, 0.219, 0.976);(0.032, 0.000, 0.000);0.449;5.530;12.304;0.8612894;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
892521;1005149894768804826;1005149894781125500;(-0.180, 1.335, 0.043);(-0.078, -0.017, 0.023, 0.997);VALID;(-0.016, 0.366, 0.930);(-0.180, 1.335, -9.957);67.025;VALID;(0.067, 0.217, 0.974);(-0.032, 0.000, 0.000);0.464;5.828;12.569;VALID;(-0.008, 0.217, 0.976);(0.032, 0.000, 0.000);0.445;5.477;12.304;0.8661362;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
892522;1005149894773808005;1005149894792211800;(-0.180, 1.335, 0.043);(-0.078, -0.017, 0.022, 0.997);VALID;(-0.016, 0.364, 0.931);(-0.180, 1.335, -9.957);67.025;VALID;(0.067, 0.214, 0.975);(-0.032, 0.000, 0.000);0.464;5.827;12.569;VALID;(-0.007, 0.214, 0.977);(0.032, 0.000, 0.000);0.442;5.444;12.304;0.879063;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
892523;1005149894778811036;1005149894792260400;(-0.180, 1.335, 0.043);(-0.078, -0.017, 0.022, 0.997);VALID;(-0.016, 0.355, 0.935);(-0.180, 1.335, -9.957);67.025;VALID;(0.067, 0.204, 0.977);(-0.032, 0.000, 0.000);0.463;5.823;12.569;VALID;(-0.007, 0.205, 0.979);(0.032, 0.000, 0.000);0.441;5.429;12.304;0.8852785;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
892524;1005149894783813920;1005149894803600200;(-0.180, 1.335, 0.043);(-0.078, -0.017, 0.022, 0.997);VALID;(-0.015, 0.353, 0.935);(-0.180, 1.335, -9.957);67.025;VALID;(0.066, 0.202, 0.977);(-0.032, 0.000, 0.000);0.463;5.817;12.569;VALID;(-0.006, 0.203, 0.979);(0.032, 0.000, 0.000);0.440;5.416;12.304;0.9032003;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
892525;1005149894788816658;1005149894803647000;(-0.180, 1.335, 0.043);(-0.078, -0.017, 0.022, 0.997);VALID;(-0.015, 0.346, 0.938);(-0.180, 1.335, -9.957);67.025;VALID;(0.067, 0.195, 0.979);(-0.032, 0.000, 0.000);0.463;5.817;12.569;VALID;(-0.005, 0.195, 0.981);(0.032, 0.000, 0.000);0.440;5.410;12.304;0.895832;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
892526;1005149894793819333;1005149894803671800;(-0.180, 1.335, 0.043);(-0.078, -0.017, 0.022, 0.997);VALID;(-0.014, 0.341, 0.940);(-0.180, 1.335, -9.957);67.025;VALID;(0.068, 0.189, 0.980);(-0.032, 0.000, 0.000);0.463;5.816;12.569;VALID;(-0.005, 0.190, 0.982);(0.032, 0.000, 0.000);0.439;5.407;12.304;0.8937324;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
892527;1005149894798821998;1005149894814497800;(-0.180, 1.335, 0.043);(-0.078, -0.017, 0.022, 0.997);VALID;(-0.014, 0.342, 0.940);(-0.180, 1.335, -9.957);67.025;VALID;(0.068, 0.190, 0.979);(-0.032, 0.000, 0.000);0.462;5.812;12.569;VALID;(-0.004, 0.190, 0.982);(0.032, 0.000, 0.000);0.439;5.404;12.304;0.9014024;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
892528;1005149894803824653;1005149894814539300;(-0.180, 1.335, 0.043);(-0.078, -0.017, 0.022, 0.997);VALID;(-0.014, 0.339, 0.941);(-0.180, 1.335, -9.957);67.025;VALID;(0.068, 0.188, 0.980);(-0.032, 0.000, 0.000);0.462;5.801;12.569;VALID;(-0.004, 0.188, 0.982);(0.032, 0.000, 0.000);0.439;5.401;12.304;0.9065617;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
892529;1005149894808827268;1005149894825228000;(-0.180, 1.335, 0.043);(-0.079, -0.017, 0.022, 0.997);VALID;(-0.013, 0.333, 0.943);(-0.180, 1.335, -9.957);67.025;VALID;(0.069, 0.181, 0.981);(-0.032, 0.000, 0.000);0.461;5.794;12.569;VALID;(-0.003, 0.181, 0.983);(0.032, 0.000, 0.000);0.439;5.398;12.304;0.9037946;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
892530;1005149894813829875;1005149894825280500;(-0.180, 1.335, 0.043);(-0.079, -0.017, 0.022, 0.997);VALID;(-0.013, 0.333, 0.943);(-0.180, 1.335, -9.957);67.025;VALID;(0.069, 0.180, 0.981);(-0.032, 0.000, 0.000);0.461;5.789;12.569;VALID;(-0.003, 0.181, 0.984);(0.032, 0.000, 0.000);0.438;5.390;12.304;0.9117933;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
892531;1005149894818832474;1005149894836622900;(-0.180, 1.335, 0.043);(-0.079, -0.017, 0.022, 0.997);VALID;(-0.013, 0.334, 0.942);(-0.180, 1.335, -9.957);67.025;VALID;(0.068, 0.181, 0.981);(-0.032, 0.000, 0.000);0.460;5.782;12.569;VALID;(-0.002, 0.182, 0.983);(0.032, 0.000, 0.000);0.437;5.381;12.304;0.9225103;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
892532;1005149894823835064;1005149894836685800;(-0.180, 1.335, 0.043);(-0.079, -0.017, 0.022, 0.997);VALID;(-0.012, 0.331, 0.943);(-0.180, 1.335, -9.957);67.025;VALID;(0.069, 0.179, 0.982);(-0.032, 0.000, 0.000);0.460;5.779;12.569;VALID;(-0.001, 0.179, 0.984);(0.032, 0.000, 0.000);0.437;5.375;12.304;0.9290074;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
892533;1005149894828834240;1005149894847520500;(-0.180, 1.335, 0.043);(-0.079, -0.017, 0.022, 0.997);VALID;(-0.012, 0.329, 0.944);(-0.180, 1.335, -9.957);67.025;VALID;(0.069, 0.176, 0.982);(-0.032, 0.000, 0.000);0.460;5.777;12.569;VALID;(0.000, 0.176, 0.984);(0.032, 0.000, 0.000);0.436;5.369;12.304;0.9288957;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
892534;1005149894833833553;1005149894847575600;(-0.180, 1.335, 0.043);(-0.079, -0.017, 0.022, 0.997);VALID;(-0.011, 0.327, 0.945);(-0.180, 1.335, -9.957);67.025;VALID;(0.070, 0.173, 0.982);(-0.032, 0.000, 0.000);0.459;5.775;12.569;VALID;(0.000, 0.173, 0.985);(0.032, 0.000, 0.000);0.436;5.365;12.304;0.9255225;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
892535;1005149894838833004;1005149894859372800;(-0.180, 1.335, 0.043);(-0.079, -0.017, 0.022, 0.996);VALID;(-0.011, 0.331, 0.944);(-0.180, 1.335, -9.957);67.025;VALID;(0.070, 0.177, 0.982);(-0.032, 0.000, 0.000);0.459;5.769;12.569;VALID;(0.001, 0.178, 0.984);(0.032, 0.000, 0.000);0.436;5.362;12.304;0.9392016;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
892536;1005149894843832592;1005149894859436000;(-0.180, 1.335, 0.043);(-0.079, -0.017, 0.022, 0.996);VALID;(-0.010, 0.333, 0.943);(-0.180, 1.335, -9.957);67.025;VALID;(0.071, 0.179, 0.981);(-0.032, 0.000, 0.000);0.458;5.762;12.569;VALID;(0.001, 0.179, 0.984);(0.032, 0.000, 0.000);0.436;5.361;12.304;0.9304643;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
892537;1005149894848832317;1005149894859466300;(-0.180, 1.335, 0.043);(-0.079, -0.017, 0.022, 0.996);VALID;(-0.010, 0.336, 0.942);(-0.180, 1.335, -9.957);67.025;VALID;(0.071, 0.182, 0.981);(-0.032, 0.000, 0.000);0.458;5.760;12.569;VALID;(0.002, 0.183, 0.983);(0.032, 0.000, 0.000);0.436;5.361;12.304;0.931883;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
892538;1005149894853832177;1005149894871441200;(-0.180, 1.335, 0.043);(-0.079, -0.017, 0.022, 0.996);VALID;(-0.010, 0.338, 0.941);(-0.180, 1.335, -9.957);67.025;VALID;(0.071, 0.185, 0.980);(-0.032, 0.000, 0.000);0.458;5.760;12.569;VALID;(0.002, 0.185, 0.983);(0.032, 0.000, 0.000);0.436;5.360;12.304;0.9355099;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
892539;1005149894858832172;1005149894871490000;(-0.180, 1.335, 0.043);(-0.079, -0.017, 0.022, 0.996);VALID;(-0.009, 0.337, 0.941);(-0.180, 1.335, -9.957);67.025;VALID;(0.072, 0.184, 0.980);(-0.032, 0.000, 0.000);0.458;5.760;12.569;VALID;(0.002, 0.184, 0.983);(0.032, 0.000, 0.000);0.436;5.360;12.304;0.9192809;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
892540;1005149894863835574;1005149894881084400;(-0.180, 1.335, 0.043);(-0.079, -0.017, 0.022, 0.996);VALID;(-0.009, 0.339, 0.941);(-0.180, 1.335, -9.957);67.025;VALID;(0.072, 0.185, 0.980);(-0.032, 0.000, 0.000);0.458;5.756;12.569;VALID;(0.002, 0.185, 0.983);(0.032, 0.000, 0.000);0.435;5.358;12.304;0.9224679;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
892541;1005149894868838832;1005149894881145800;(-0.180, 1.335, 0.043);(-0.079, -0.017, 0.022, 0.996);VALID;(-0.009, 0.339, 0.941);(-0.180, 1.335, -9.957);67.025;VALID;(0.072, 0.185, 0.980);(-0.032, 0.000, 0.000);0.457;5.749;12.569;VALID;(0.002, 0.186, 0.983);(0.032, 0.000, 0.000);0.435;5.356;12.304;0.9312596;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
892542;1005149894873841943;1005149894892152300;(-0.180, 1.335, 0.043);(-0.080, -0.017, 0.022, 0.996);VALID;(-0.009, 0.340, 0.940);(-0.180, 1.335, -9.957);67.025;VALID;(0.072, 0.186, 0.980);(-0.032, 0.000, 0.000);0.457;5.747;12.569;VALID;(0.002, 0.186, 0.983);(0.032, 0.000, 0.000);0.435;5.354;12.304;0.9346122;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
892543;1005149894878844906;1005149894892205500;(-0.180, 1.335, 0.043);(-0.080, -0.017, 0.022, 0.996);VALID;(-0.009, 0.341, 0.940);(-0.180, 1.335, -9.957);67.025;VALID;(0.072, 0.186, 0.980);(-0.032, 0.000, 0.000);0.457;5.743;12.569;VALID;(0.003, 0.187, 0.982);(0.032, 0.000, 0.000);0.435;5.353;12.304;0.9401663;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
892544;1005149894883847725;1005149894902495200;(-0.180, 1.335, 0.043);(-0.080, -0.017, 0.022, 0.996);VALID;(-0.008, 0.342, 0.939);(-0.180, 1.335, -9.957);67.025;VALID;(0.072, 0.188, 0.980);(-0.032, 0.000, 0.000);0.457;5.742;12.569;VALID;(0.003, 0.188, 0.982);(0.032, 0.000, 0.000);0.435;5.351;12.304;0.9462593;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
892545;1005149894888850398;1005149894902549900;(-0.180, 1.335, 0.043);(-0.080, -0.017, 0.022, 0.996);VALID;(-0.008, 0.345, 0.939);(-0.180, 1.335, -9.957);67.025;VALID;(0.072, 0.190, 0.979);(-0.032, 0.000, 0.000);0.457;5.740;12.569;VALID;(0.003, 0.191, 0.982);(0.032, 0.000, 0.000);0.435;5.353;12.304;0.9479114;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
892546;1005149894893853037;1005149894913898800;(-0.180, 1.335, 0.043);(-0.080, -0.017, 0.022, 0.996);VALID;(-0.008, 0.344, 0.939);(-0.180, 1.335, -9.957);67.025;VALID;(0.072, 0.189, 0.979);(-0.032, 0.000, 0.000);0.457;5.739;12.569;VALID;(0.003, 0.189, 0.982);(0.032, 0.000, 0.000);0.435;5.355;12.304;0.9427226;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
892547;1005149894898855668;1005149894913945600;(-0.180, 1.335, 0.043);(-0.080, -0.017, 0.022, 0.996);VALID;(-0.007, 0.343, 0.939);(-0.180, 1.335, -9.957);67.025;VALID;(0.073, 0.188, 0.979);(-0.032, 0.000, 0.000);0.456;5.738;12.569;VALID;(0.004, 0.189, 0.982);(0.032, 0.000, 0.000);0.435;5.355;12.304;0.9286138;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
892548;1005149894903858290;1005149894913977300;(-0.180, 1.335, 0.043);(-0.080, -0.017, 0.022, 0.996);VALID;(-0.007, 0.346, 0.938);(-0.180, 1.335, -9.957);67.025;VALID;(0.074, 0.192, 0.979);(-0.032, 0.000, 0.000);0.457;5.738;12.569;VALID;(0.004, 0.192, 0.981);(0.032, 0.000, 0.000);0.435;5.355;12.304;0.9293072;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
892549;1005149894908860902;1005149894924678300;(-0.180, 1.335, 0.043);(-0.080, -0.017, 0.022, 0.996);VALID;(-0.007, 0.349, 0.937);(-0.180, 1.335, -9.957);67.025;VALID;(0.073, 0.194, 0.978);(-0.032, 0.000, 0.000);0.456;5.737;12.569;VALID;(0.004, 0.195, 0.981);(0.032, 0.000, 0.000);0.435;5.355;12.304;0.9298452;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
892550;1005149894913863506;1005149894924747900;(-0.180, 1.335, 0.043);(-0.080, -0.017, 0.022, 0.996);VALID;(-0.007, 0.352, 0.936);(-0.180, 1.335, -9.957);67.025;VALID;(0.073, 0.197, 0.978);(-0.032, 0.000, 0.000);0.456;5.735;12.569;VALID;(0.004, 0.198, 0.980);(0.032, 0.000, 0.000);0.435;5.352;12.304;0.9339406;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
892551;1005149894918866101;1005149894935980400;(-0.180, 1.335, 0.043);(-0.080, -0.017, 0.022, 0.996);VALID;(-0.008, 0.357, 0.934);(-0.180, 1.335, -9.957);67.025;VALID;(0.073, 0.203, 0.976);(-0.032, 0.000, 0.000);0.456;5.733;12.569;VALID;(0.004, 0.204, 0.979);(0.032, 0.000, 0.000);0.434;5.345;12.304;0.9355533;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
892552;1005149894923868688;1005149894936027000;(-0.180, 1.335, 0.043);(-0.080, -0.017, 0.022, 0.996);VALID;(-0.007, 0.361, 0.933);(-0.180, 1.335, -9.957);67.025;VALID;(0.074, 0.206, 0.976);(-0.032, 0.000, 0.000);0.456;5.731;12.569;VALID;(0.004, 0.207, 0.978);(0.032, 0.000, 0.000);0.434;5.342;12.304;0.9208876;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
